parent_message_ts,num_replies,time_length,ts
2024-01-18 09:43:21.043739080,4,8.151405088835277,1
2024-01-18 10:12:35.807229042,21,121.37141224443917,3
2024-01-18 15:52:50.809539080,12,89.26323959443306,6
2024-01-23 04:15:04.266469002,19,139.88838684724416,1
2024-01-23 20:17:05.584888935,25,1718.9021931222414,2
2024-01-25 08:20:19.024678946,23,288.4557311305733,1
2024-01-25 11:35:24.910248995,2,0.5631767083538889,1
2024-01-26 15:31:57.130269051,14,68.31236565834945,1
2024-01-29 21:09:35.832659006,7,66.41991792778167,1
2024-01-30 07:14:31.254158973,16,272.59928554170693,2
2024-02-01 16:01:50.839899063,29,167.62541941384472,3
2024-02-01 19:48:38.370348930,20,95.55027579446639,1
2024-02-01 21:55:46.009279013,34,1097.9072297028035,4
2024-02-01 22:04:56.377738953,56,623.6192360861434,1
2024-02-09 04:57:16.033689022,37,8288.972985652752,4
2024-02-09 11:08:18.429508924,6,69.83596382227222,1
2024-02-09 14:57:12.474579096,6,25.59724073052389,1
2024-02-11 09:32:31.561779022,19,7.5261701111,1
2024-02-11 10:38:36.642158985,15,167.70760151114723,1
2024-02-14 01:01:51.876988888,7,29.955066644483058,2
2024-02-14 12:53:57.108119011,16,1.348063222236111,1
2024-02-15 01:32:49.618339062,15,38.82489311940139,1
2024-02-15 22:03:28.207189083,13,258.7132440194155,1
2024-02-16 06:25:02.400269032,5,2138.888096755544,1
2024-02-16 10:57:05.238799095,26,7659.892250258326,1
2024-02-18 09:32:13.037118912,12,71.13225314444972,1
2024-02-19 12:29:00.301378965,27,1212.8953011749852,2
2024-02-20 15:11:40.369278908,8,242.9919543583525,1
2024-02-23 00:28:35.044528961,5,86.75136011666721,1
2024-02-26 08:45:07.266788960,11,17.77972286668083,1
2024-02-26 13:14:31.621608973,19,76.08098818891555,1
2024-02-26 21:59:20.745688915,6,74.09085956116527,1
2024-02-27 14:50:58.530428886,2,0.21220515555805555,1
2024-02-27 21:42:47.107279062,2,152.55793479164444,1
2024-03-01 05:31:49.340439081,35,170.6677851555083,1
2024-03-05 09:06:34.655339003,11,51.40944946944694,1
2024-03-05 14:38:31.264199018,51,18.602746527791112,3
2024-03-06 01:35:36.498409033,13,1714.604306613869,2
2024-03-06 13:04:03.590389013,20,288.19840727501446,1
2024-03-11 16:07:07.524729012,27,501.29578113887084,2
2024-03-14 07:03:08.665589094,18,2000.8702315694093,1
2024-03-14 16:04:48.300599098,57,1321.0384908444353,1
2024-03-14 21:57:00.368199110,5,0.7644322999980555,1
2024-03-19 03:36:02.521079062,7,48.93817197223555,2
2024-03-21 23:31:50.344388962,30,19.34238029446861,1
2024-03-21 23:42:10.354538918,4,100.01611290560805,1
2024-03-22 18:41:52.944438934,33,68.70555846393111,1
2024-03-26 15:52:56.066899060,50,2482.3208908083047,2
2024-03-29 12:07:36.462488890,7,95.27201019446055,1
2024-03-31 00:32:21.407299042,29,34.302696522209445,1
2024-04-02 23:15:30.321119070,55,542.3373241749737,4
2024-04-04 06:42:35.494579077,17,10.919656661086666,1
2024-04-04 12:47:43.531548977,12,126.57036276665,2
2024-04-04 17:39:44.457258940,10,1.882800636158889,1
2024-04-08 08:57:16.789499044,53,1426.271765916679,3
2024-04-08 22:02:40.987039089,16,91.26743744717722,1
2024-04-10 09:10:24.063138962,15,11.37271213889111,1
2024-04-17 14:03:19.813079119,10,25.175689655542225,2
2024-04-17 17:31:26.622108936,11,11.143924733334165,1
2024-04-19 07:36:43.060889006,8,56.52602828886778,1
2024-04-29 23:19:48.686619043,13,228.5059578110775,1
2024-04-30 05:53:46.830399036,10,16.952472480535555,1
2024-05-03 11:00:56.059679031,37,47.64601788885083,2
2024-05-08 20:53:59.191618919,11,28.759439036117776,1
2024-05-13 01:38:32.067188978,49,207.09375500553193,1
2024-05-15 06:48:07.327649117,20,22.70566248330778,1
2024-05-16 16:08:29.754808903,17,2.94947672228,1
2024-05-16 18:55:01.763298988,49,143.3255298388667,4
2024-05-17 10:23:18.070328951,19,436.4920587999953,1
2024-05-20 12:16:21.023019075,1,0.0,1
2024-05-21 05:00:17.689358950,18,2.1190042916933334,1
2024-05-21 13:04:51.868679047,34,144.1273277583386,2
2024-05-22 22:33:12.931199074,16,86.49162400000611,2
2024-05-23 19:41:21.564969063,30,250.8023726444111,1
2024-05-31 18:15:31.884428978,10,147.04156140830779,2
2024-06-01 21:02:47.632369041,7,523.0138369777469,1
2024-06-03 13:38:18.696279049,10,3.0397990249924995,1
2024-06-06 14:29:33.830308914,18,107.55552285280501,2
2024-06-07 14:17:47.639528990,14,209.6753176971939,1
2024-06-07 15:28:10.465949059,20,552.6854317222039,1
2024-06-11 14:29:12.473548889,10,30.37509373890028,1
2024-06-13 12:59:13.706358910,8,20.168890761136943,2
2024-06-14 03:15:21.671739101,6,127.87221383055056,1
2024-06-14 18:34:46.700548887,24,116.73784921116305,1
2024-06-18 15:10:41.350759029,31,111.32742456946112,1
2024-06-25 12:46:04.281449080,6,2.9885996555619445,1
2024-06-28 14:41:37.095398903,9,67.07612623612084,1
2024-06-30 11:26:49.955729008,8,59.243611761132776,1
2024-07-02 15:37:53.237749100,8,54.58156046940223,1
2024-07-08 17:13:57.266999005,9,26.433517608311668,2
2024-07-09 15:20:28.493869066,19,313.1803607222108,1
2024-07-17 01:53:57.355038881,20,30.241206538942222,2
2024-07-17 14:09:45.224618912,3,290.0130987500481,1
2024-07-18 14:45:28.151818991,2,4.475275486111666,1
2024-07-25 08:07:37.471148968,41,2300.5482316583393,1
2024-07-25 19:56:57.749598980,26,196.09650172220333,1
2024-07-30 15:46:51.807079077,22,517.9347373527289,4
2024-07-31 13:22:26.018099070,86,4040.456275708344,3
2024-08-01 10:19:31.790268898,4,20.716220013896663,1
2024-08-02 00:48:49.173249006,47,1117.8280609889164,1
2024-08-04 09:55:01.732469082,10,190.92323215550834,2
2024-08-05 13:40:53.289999008,15,4306.41292268614,1
2024-08-21 11:41:15.001288891,11,176.16041992783556,1
2024-08-22 03:27:47.643579006,10,52.077264538870836,1
2024-08-25 23:30:55.915608883,13,47.824199288951114,1
2024-08-26 12:50:35.207739115,8,6.256525949968055,2
2024-08-26 13:10:00.129698992,41,243.45473135557447,2
2024-08-27 13:23:28.650928974,4,7.335084599985,1
2024-08-27 22:59:30.339978933,2,3.7916130111616666,1
2024-08-28 11:39:15.829869032,12,4.113597588870277,1
2024-08-30 18:40:40.197329044,14,1117.9940473444594,2
2024-09-10 07:20:44.323828936,12,46.68676577223667,1
2024-09-10 20:31:46.978018999,8,21.82195733057139,1
2024-09-11 19:25:21.107769012,25,41.68827517224695,1
2024-09-13 07:00:31.843599081,1,0.0,1
2024-09-13 07:00:59.471209049,11,29.712265444398057,1
2024-09-13 12:03:16.516968966,1,0.0,1
2024-09-13 14:36:17.178318977,25,290.7603970305789,1
2024-09-20 10:00:04.039968967,4,48.81988833056556,1
2024-09-22 23:57:23.911379099,2,0.060352666642777775,1
2024-10-01 09:47:56.230438948,8,126.51463618609638,1
2024-10-01 12:45:05.538989067,41,481.6687185166281,3
2024-11-08 03:46:19.266428947,27,466.30670621666667,2
2024-11-15 15:56:21.619919062,12,95.40389507498999,1
2024-12-01 19:35:59.041429043,12,46.59583935830333,2
2024-12-14 22:32:33.855988979,2,10.682386591699444,1
2025-01-08 20:46:23.775109053,24,91.31323933608,1
2025-01-14 08:12:04.081109047,46,647.8543531360891,1
2025-01-16 17:37:28.542509079,23,65.67639688332861,3
2025-02-03 03:48:51.476819038,14,32.543394002781945,2
2025-02-05 12:50:44.873668909,13,17.96511521948722,3
